9.706781571502089534e+00 4.898847606953007916e-02 1.378111573673083956e-02
9.713958863044766190e+00 7.363620118965144568e-02 8.983694552990990206e-03
9.706666571572101887e+00 4.859355179394267421e-02 1.385798360491919019e-02
9.705767881964201038e+00 4.255915600252088704e-02 1.742121173239177812e-02
9.706542339144920817e+00 4.502850731675212687e-02 1.709470978881852746e-02
9.706542339144920817e+00 4.502850731675212687e-02 1.709470978881852746e-02
9.728633516810475612e+00 5.388883061113591139e-02 1.821437652174733024e-02
9.739624730774458783e+00 7.600467075486636026e-02 2.463187530661145250e-02
9.735826565955386869e+00 7.411956460964025384e-02 2.431964931649514133e-02
9.723937470934970406e+00 5.874757960227226100e-02 1.950918038241635649e-02
9.723937470934970406e+00 5.874757960227226100e-02 1.950918038241635649e-02
9.710657036675184983e+00 5.017195776311540734e-02 1.644390836712037590e-02
9.698483444291239763e+00 4.290329069183919375e-02 2.264360879273863425e-02
9.728992661649094487e+00 6.111988088028043331e-02 7.106041748171379457e-03
9.729319057944458393e+00 6.132653151564908256e-02 7.118785911944938705e-03
9.739380109190692636e+00 6.284888628515233888e-02 6.910548585068029478e-03
9.739380109190692636e+00 6.284888628515233888e-02 6.910548585068029478e-03
9.737747194244105842e+00 6.197616549670965924e-02 7.538596400748949489e-03
9.743847505714086310e+00 6.460450168404449633e-02 7.264089076453750932e-03
9.773582230572225527e+00 8.138728333391323511e-02 8.279466215299239457e-03
9.773582230572225527e+00 8.138728333391323511e-02 8.279466215299239457e-03
9.664465489429272083e+00 5.875336627841173942e-02 5.891688039086948048e-03
9.551925313654347605e+00 5.024448462003987259e-02 3.022436902608753584e-02
9.551925313654347605e+00 5.024448462003987259e-02 3.022436902608753584e-02
9.551925313654347605e+00 5.024448462003987259e-02 3.022436902608753584e-02
9.566723705841866376e+00 6.324175848067273287e-02 4.659257025886875958e-02
9.440890960622388306e+00 5.643573989923689888e-02 5.041712537183679760e-02
9.415547893621823761e+00 6.482448100711166172e-02 6.464455026350673927e-02
9.487715768005326566e+00 7.281849307886839595e-02 6.809153386344689307e-02
9.487715768005326566e+00 7.281849307886839595e-02 6.809153386344689307e-02
9.464908841230244008e+00 7.934804113646030943e-02 6.988094891556287380e-02
9.388938101272133352e+00 6.799391556109332657e-02 6.439395209248277574e-02
9.316548318289003205e+00 5.717497807519793945e-02 5.916559036438981400e-02
9.316548318289003205e+00 5.717497807519793945e-02 5.916559036438981400e-02
9.316548318289003205e+00 5.717497807519793945e-02 5.916559036438981400e-02
9.223276711447780940e+00 6.624794547396981037e-02 6.666367027775937926e-02
9.223276711447780940e+00 6.624794547396981037e-02 6.666367027775937926e-02
9.161504549089556804e+00 6.163478576847215146e-02 6.271938543381226638e-02
9.161504549089556804e+00 6.163478576847215146e-02 6.271938543381226638e-02
9.161504549089556804e+00 6.163478576847215146e-02 6.271938543381226638e-02
9.159128363151976870e+00 6.184956073448731606e-02 6.283065247263558417e-02
9.361842731463452694e+00 7.735548797294261592e-02 7.623611092498375208e-02
9.361842731463452694e+00 7.735548797294261592e-02 7.623611092498375208e-02
9.361842731463452694e+00 7.735548797294261592e-02 7.623611092498375208e-02
9.249731008196095061e+00 9.898562645434562379e-02 8.297346021662721505e-02
9.245776764199691300e+00 9.974853369311399709e-02 8.321109034318072140e-02
9.308038775104773066e+00 8.793134037517191803e-02 7.738169138170809813e-02
9.437273884290178216e+00 6.340279967259979110e-02 6.528180896031149372e-02
9.246506169050386248e+00 9.775453407120351934e-02 1.007652733642007414e-01
9.246506169050386248e+00 9.775453407120351934e-02 1.007652733642007414e-01
9.605526734975821768e+00 1.152634167895146000e-01 1.151524609044418668e-01
9.605526734975821768e+00 1.152634167895146000e-01 1.151524609044418668e-01
9.605910824442501550e+00 1.146214275129770616e-01 1.147734257815416908e-01
9.605910824442501550e+00 1.146214275129770616e-01 1.147734257815416908e-01
8.686389903447301108e+00 7.233777547263529895e-02 8.141350823129711589e-02
8.847877857688816405e+00 6.292684501676579223e-02 7.353524658701036942e-02
9.266719255825988100e+00 7.594622853715492228e-02 8.352224285237767887e-02
9.307586446211885800e+00 6.988036412093708016e-02 7.853404650319267821e-02
9.307586446211885800e+00 6.988036412093708016e-02 7.853404650319267821e-02
9.307586446211885800e+00 6.988036412093708016e-02 7.853404650319267821e-02
9.307586446211885800e+00 6.988036412093708016e-02 7.853404650319267821e-02
8.522428608093456148e+00 4.895145162086808610e-02 6.263860856318417825e-02
8.908696683779016467e+00 3.688183955401845571e-02 5.144105368075380796e-02
9.908782491742860188e+00 6.499932199868958815e-02 5.176468750327044982e-02
9.863927227042617929e+00 3.682873291301316798e-02 4.127605068761448781e-02
9.303005421142325204e+00 2.810555277036584990e-02 4.106292957650693048e-02
9.303005421142325204e+00 2.810555277036584990e-02 4.106292957650693048e-02
8.826683966789513391e+00 4.601343764584910068e-02 5.576911199361294508e-02
8.826683966789513391e+00 4.601343764584910068e-02 5.576911199361294508e-02
8.826683966789513391e+00 4.601343764584910068e-02 5.576911199361294508e-02
8.846279163177543481e+00 4.196304443509824011e-02 5.446926480839214824e-02
8.656471138276623734e+00 5.119808683793940218e-02 6.045404161640376139e-02
8.213503970444644864e+00 7.622312474510994917e-02 7.506674086405344670e-02
8.349903855965179034e+00 6.240833471766019103e-02 6.948923087107718166e-02
8.054768172529175985e+00 9.230013030617210956e-02 8.155758574810792472e-02
8.282888470953801985e+00 6.919575590212656557e-02 7.222954827059457905e-02
8.282888470953801985e+00 6.919575590212656557e-02 7.222954827059457905e-02
8.123674353389045422e+00 1.030672006673854640e-01 7.860539497851333490e-02
8.357368116700220284e+00 5.335084688512432144e-02 6.924695595150505423e-02
8.290408084392877797e+00 5.118519344025466988e-02 6.872804517055593199e-02
8.290408084392877797e+00 5.118519344025466988e-02 6.872804517055593199e-02
8.290408084392877797e+00 5.118519344025466988e-02 6.872804517055593199e-02
8.290408084392877797e+00 5.118519344025466988e-02 6.872804517055593199e-02
8.244642021995776560e+00 5.534372276099623622e-02 7.050334388748639991e-02
7.912376912226481096e+00 9.187491258135788152e-02 8.445770474584066156e-02
8.113618029435659906e+00 6.037110792485323590e-02 8.815296741774923672e-02
8.113618029435659906e+00 6.037110792485323590e-02 8.815296741774923672e-02
8.113618029435659906e+00 6.037110792485323590e-02 8.815296741774923672e-02
8.186576813595817015e+00 6.171893429859194591e-02 8.841592068771958468e-02
8.260981888080934255e+00 6.309347915820599784e-02 8.868408658252534271e-02
8.251445099909613390e+00 5.745701954524920496e-02 8.579384013642914197e-02
8.216023427922461764e+00 3.652200243126950407e-02 7.505884636949930466e-02
8.028085087324523528e+00 5.856929350394145251e-02 6.988118794037491421e-02
8.039363844893646416e+00 8.010364994654864401e-02 7.457662609331525139e-02
8.039363844893646416e+00 8.010364994654864401e-02 7.457662609331525139e-02
7.897473339939311998e+00 5.021917088001163348e-02 6.775583240568119892e-02
7.897473339939311998e+00 5.021917088001163348e-02 6.775583240568119892e-02
7.897473339939311998e+00 5.021917088001163348e-02 6.775583240568119892e-02
7.825707731591502458e+00 3.510415087879568963e-02 6.430600037805192515e-02
7.491444843429040823e+00 7.207971202753717110e-02 5.345371463973264126e-02
7.386512482470600105e+00 8.875758832093229300e-02 4.830693190064030279e-02
7.386512482470600105e+00 8.875758832093229300e-02 4.830693190064030279e-02
7.693016682263833061e+00 7.112141540358046798e-02 4.934786866003180311e-02
7.605421910969642596e+00 7.656518030224279681e-02 4.885219171246581865e-02
7.605421910969642596e+00 7.656518030224279681e-02 4.885219171246581865e-02
7.120204470502069505e+00 5.831308410330901526e-02 5.705211293444749365e-02
6.858840255444273559e+00 4.848152324350823300e-02 6.146903160838008973e-02
6.759239980897238986e+00 4.473492709741570122e-02 6.315222420794208702e-02
6.759239980897238986e+00 4.473492709741570122e-02 6.315222420794208702e-02
7.288291990223463301e+00 3.722172522313019899e-02 6.047474894260153333e-02
7.288291990223463301e+00 3.722172522313019899e-02 6.047474894260153333e-02
7.457621719142014882e+00 3.558548930934830185e-02 6.046070980841960346e-02
7.997639868121728668e+00 3.036728518714338493e-02 6.041593688341333201e-02
